Pos_1,Pos_2,Pos_3,Pos_4,Pos_5,Pos_6,Pos_7,Pos_8,Pos_9,Pos_10,Pos_11,Pos_12,Pos_13,Pos_14,Pos_15,Pos_16,Pos_17,Pos_18,Pos_19,Pos_20
0.3244215884419068,0.011921328044363078,0.06780815958339637,0.961674586087924,0.4749270723471193,0.12163763566341879,0.10788422569526912,0.5176001233889301,0.6515013891215801,0.8341173423255026,0.5714453228955102,0.3339025531878522,0.7008072302897291,0.18769271844401603,0.3327916032795297,0.120931260717003,0.6806890342794437,0.5396516534703896,0.4394741852014621,0.2302661821822669
0.8436918652635869,0.39646472676633937,0.9122997231913024,0.2717934175915394,0.6372521132989128,0.7374816687081716,0.16927356464293164,0.18207500771674012,0.7646564783003418,0.08941565592040324,0.47835052792857613,0.08282352311052688,0.9637494421309829,0.8351992446551524,0.23237430225331868,0.8434186085714768,0.7475218791313658,0.1084466488831709,0.2669022968052136,0.6418449183384649
0.707146628671738,0.3436202707396958,0.12898378152341738,0.4948697181695981,0.7639920470887439,0.5211203330808213,0.1943989049435213,0.30434153016284915,0.757376392610446,0.4607004730067593,0.7652433965306145,0.17601348447979936,0.6849288487479599,0.7995815444838607,0.8874623407641304,0.29832699589018796,0.9121553424077364,0.5856833809329224,0.2941670573303842,0.03095690735949652
0.6646709648822037,0.9494014975665149,0.5745000122544897,0.30028126569062286,0.32976213143304,0.4906719119581795,0.9839657157628715,0.4305465117595232,0.387205883659379,0.49453558339156123,0.22171571038708582,0.2907453201715785,0.8100822671084135,0.8928757952271612,0.3702241289829107,0.48209784704816605,0.9035077025669433,0.7134174329904619,0.4577592029670843,0.958118790553888
0.8854579082556996,0.46253665229483,0.19341897434087696,0.8360568983408015,0.8976235874724962,0.6719564079640662,0.8053885185277446,0.019018880500788038,0.620623487722725,0.8070205346352243,0.28585677559016565,0.15537164309331097,0.8904578386460342,0.7823398472615478,0.3582180464142495,0.5776705393475392,0.2279174946289676,0.331314234773714,0.6865992844019503,0.7611855550235124
0.8796184358823785,0.6588990649011287,0.7994263100637666,0.1895568782570074,0.7190984938726488,0.9808596318006192,0.908778259510501,0.784287485923572,0.8929990300999296,0.4550829068896304,0.317729034170636,0.6388644787699862,0.5854873272928587,0.0403580956649916,0.2699057786271347,0.5844506844564452,0.06489936033511412,0.06275181302663191,0.37637562136604996,0.12117380697279168
0.41471774697692976,0.6748807191130032,0.47223414164143906,0.018570894573084584,0.928514349544799,0.2509361896170623,0.007389096728895872,0.44255965537339537,0.8506044650763037,0.9336373047981618,0.13318810235162593,0.06909730082066201,0.8347025550258578,0.8442387259511593,0.9148823229159433,0.7904821239592964,0.8363766061798625,0.8177477243533732,0.03980947012484115,0.17609518031698468
0.0435819177939476,0.0009066702152890072,0.9765970065258336,0.9993640396351307,0.5555302820069354,0.1479855800997535,0.13617425128557037,0.9115061197895064,0.9177413448455042,0.5847623337664664,0.7223078056103569,0.5996112460546232,0.7129463152147333,0.9783214358128636,0.4348077519425755,0.07720747221195945,0.07790947230569412,0.6541368688702399,0.05888517446850716,0.10801102886608205
0.883060566780988,0.938004047029209,0.11353719257244288,0.22092885701913123,0.9906678130699812,0.9196502143793288,0.6281934267322344,0.4739640845456259,0.7898524538743823,0.48776994635844295,0.9756697990582975,0.7682621930763651,0.6370510738948615,0.11207881367463868,0.7203947755349259,0.11746765688936,0.1463116077077461,0.8624711223109971,0.5733727047159701,0.5629786381710794
0.6984280122509722,0.8453213754779645,0.9467695305002948,0.06462229810580788,0.040197842538693074,0.0775591689820112,0.9779961759660692,0.5340901073233324,0.37556491913850776,0.6092635480064478,0.12126053579092888,0.3887896685110287,0.2960708604955843,0.6748280295121282,0.1565726699114537,0.9730465176924519,0.04115322964481116,0.10292077943567313,0.16526104868769964,0.9898192568657341
0.25830878015809644,0.6869635268487368,0.6780825165712108,0.3785099924936569,0.29801310091135225,0.7453077801416582,0.08201221542892123,0.0219420403081807,0.40566288896264,0.3232187935067128,0.07073798395264685,0.08630340582616236,0.5007160870497286,0.9551013634912292,0.6996343827122788,0.17993011185908836,0.358102798938733,0.6810732651335574,0.07743114584640409,0.1966681161544238
0.06959531498843963,0.4709473700409176,0.5453234565890108,0.8629971572731042,0.031891394718374655,0.13813877203071356,0.27729749533881987,0.41408633182439036,0.3042662473306361,0.9905261929788567,0.35404171617038516,0.9077027032032675,0.9934888509858241,0.29194479550538666,0.15457340251761387,0.8528944229107107,0.01459296447396441,0.12548660224745323,0.19604592789013897,0.02304841001974245
0.6355676318258011,0.016503554685818655,0.2734313840595398,0.5568876314872622,0.6718524705164678,0.12191359110348843,0.5390210781857193,0.7094779588302756,0.04613576611557246,0.4632051998853415,0.37008343984921277,0.07218765162111662,0.5811681878389622,0.07725556984683157,0.6846575726665048,0.50316881560366,0.8641428398464064,0.47819410765504233,0.8525749277335588,0.35766513597092786
0.47770922107263736,0.6020821784621577,0.6911956485076903,0.30540661644329115,0.04889807272877755,0.6990040625523832,0.759120061785379,0.8788018683446935,0.6075838266440134,0.7978655385795237,0.18214451480516292,0.34311719168753396,0.39895426195080663,0.3356988729325273,0.3271015609299277,0.6429831219552135,0.8345860181773098,0.5258506475196314,0.7294714504460774,0.5920743920844352
0.7054113678622571,0.5996424750000273,0.13794833139508578,0.8607768601883985,0.16813032968969777,0.275313903038908,0.5345126066065917,0.6778684528262201,0.9284960827528952,0.14637945210609116,0.04870465492088327,0.6130924278335753,0.5735299178383393,0.7293538027731684,0.18268405752609596,0.7833809314434881,0.06416658760401361,0.12919353382618182,0.1778653861421976,0.08790871077497642
0.043205498482289495,0.6478457833611274,0.9771578760724322,0.4199031277884213,0.1515881356102171,0.2955922702180872,0.24439851139152657,0.7155538094303016,0.6218794175256163,0.6113360712993412,0.9846520651362952,0.27591132135824514,0.6261467755389977,0.3960827612142237,0.7372501774879465,0.361402247486184,0.8287729376848287,0.27665705100010995,0.6922795034291777,0.21014025661118807
0.7608941450270217,0.5185749169891279,0.23685408288257048,0.7424927951906126,0.11654261430929713,0.713031899327046,0.7652530189711602,0.5373151311088739,0.5332107675499473,0.7592127925494697,0.5661931777276672,0.07462976487910555,0.07381308257047037,0.9560174218029903,0.49327489167426997,0.664270059162532,0.36462935308209476,0.35751531976787665,0.684990170705202,0.3107821941195713
0.10130770418850465,0.33062175863382837,0.11847302895848733,0.975998784296966,0.8491222369578498,0.6366457718486639,0.0723699026927237,0.4382065618165989,0.8942909163305528,0.6159224048281479,0.39271564452456664,0.37289263294086594,0.17607420819094133,0.003045982464733088,0.5386054191468351,0.6669709543889921,0.20689825522200944,0.5860836015297796,0.40806821083710676,0.11516876378615515
0.5324247888203955,0.8295824215613932,0.6028434186902764,0.39623665373638217,0.02343085254587196,0.25591532078631096,0.6046105844993753,0.6867749670740703,0.3283712694990617,0.20182836230606116,0.7698851718417816,0.09091597998743506,0.41612725455258814,0.6157777728371819,0.5070907005472876,0.054707792862458526,0.20791225121944779,0.17354848741668683,0.5116116991987627,0.20567713969313406
0.7495131196401854,0.08532098088986961,0.39485234841466754,0.8826192882660204,0.9514872949707679,0.31180893129815157,0.20533371522397403,0.02057230343814842,0.6991938349623594,0.07256003595906524,0.9972650714059084,0.30008820885815124,0.9626745455076038,0.7237166035429918,0.4124354736725274,0.321541972207968,0.670996431594887,0.9305614253986958,0.2670604629865784,0.6451178105281693
0.433893850567602,0.03859817597218562,0.05111589136696104,0.04551244649961894,0.046230976052921924,0.3070090699502157,0.7975320690810278,0.9438375403662442,0.41095650082415325,0.775299968584118,0.8873367944360614,0.2565048717938069,0.6274914756817987,0.9537880027192184,0.5757778363336589,0.7227295588928175,0.11827004905645144,0.40709320600340904,0.3569885800963334,0.7806470642766529
0.1373293531045362,0.7667229749208779,0.5483675435180503,0.6403539835590615,0.931899622653803,0.766952435305982,0.536653046281355,0.27335552746242386,0.390359716433462,0.23226175198985344,0.25923855526713324,0.6485249032318726,0.3802031348719431,0.9716780037681547,0.2252031513130489,0.708716211356227,0.2703727248713871,0.8771698393002754,0.5116240062172297,0.8878892746927285
0.8887982067957123,0.994112582786971,0.7642317144570949,0.6281842029389645,0.4838372424565316,0.8754921892088328,0.4880923065931466,0.9450393923533013,0.7481753754579207,0.5629274616617292,0.2656925526932725,0.3291951686548946,0.15530640651869276,0.7680092600394862,0.6676888602086118,0.7433181526090149,0.4672961778410689,0.9562059620470553,0.16063142926685148,0.31684423400059136
0.4550246223289097,0.04167645916067242,0.7205572446969963,0.28216715514512336,0.23154710779492604,0.622334338573415,0.8536949575633722,0.0306955806249678,0.5224983753257326,0.4429444752174866,0.9838158615969014,0.3590190603194612,0.10031354031687101,0.9743704423439228,0.46050234533075485,0.4831814531995774,0.5270015553888021,0.25367062736757306,0.6488742579496097,0.7184430914499825
0.6068268842823968,0.5879419168068512,0.4212896435392264,0.6516749074970111,0.07103546169189678,0.3650113111784429,0.020973911560094094,0.5740997526027078,0.9425849036229709,0.931841550546274,0.7134477813710675,0.5308018021900749,0.7793451413202147,0.2334557284935156,0.2896480313157602,0.34199420563451,0.44829246489540897,0.8830581920301751,0.7975789017368818,0.514641787847856
0.5186897105130195,0.1772831872428211,0.36973965700072287,0.6857285901698669,0.8825263069871212,0.6074261265328863,0.7120073813513306,0.7917211079433359,0.6660030790445916,0.8332125752043524,0.6824197816646285,0.8703069665356691,0.8755228282276338,0.9180468314612446,0.7509061278244813,0.01055463116857669,0.5536420387657689,0.09460131053901544,0.8602661170717206,0.46683303695762657
0.013411021671210777,0.3542899277495678,0.8120939546889088,0.8066939353077904,0.9253483298230868,0.62563948529801,0.7182067594012703,0.09875242722743371,0.30469865559921716,0.11077815680574876,0.597624931092753,0.4518694904785745,0.19414945675475315,0.7021843067288258,0.8311949503434515,0.16669615412760763,0.860871391353899,0.29425992851059946,0.818082195684661,0.6250023049638475
0.5163155096701115,0.4402045343766081,0.871278927299965,0.5906663695372966,0.7944402148688292,0.9636292785722831,0.17488638835574044,0.2524421037050516,0.6373207477930639,0.1813849719897248,0.14843313128345748,0.9452085318243656,0.8905300389327085,0.880760164243301,0.2546324622257363,0.5253673946592459,0.4876196102327256,0.036349413006057096,0.03405514289667999,0.1566951460101773
0.40024529803546005,0.17109910923253346,0.044718824117367606,0.42268986018127586,0.7699565942840525,0.03222486845468309,0.6103274529085732,0.34549822390220186,0.9720805314446881,0.7400201041769119,0.8865143078099291,0.7798928153344578,0.6405349607845765,0.06390179740647117,0.42533928862250125,0.059860536282039134,0.9433513657206508,0.6085904354389237,0.1814226925370176,0.25855810277689073
0.3424043807833187,0.6438627567492827,0.2838188676713066,0.943950183121315,0.2785110954987643,0.8634380323525112,0.5468094875311051,0.11728714691946951,0.34922087717710426,0.3063581888097655,0.9914902991422054,0.41880855419277585,0.6321155512629999,0.34829365368424736,0.842919424345656,0.4897076692550487,0.5199998181290293,0.8691983543293487,0.2151445473574639,0.41933174716478583
0.68256017530705,0.6184859054811448,0.6759230599713343,0.9636525880664827,0.26004543586644346,0.28663566570981325,0.8448155822084955,0.4717171306900798,0.006154283002593464,0.8959477652886735,0.8887468761643728,0.38375798002523176,0.3874165861974992,0.965515095851006,0.3354544876213251,0.12344676375506514,0.674527774538855,0.261321535305882,0.17045247064352076,0.6787381750390852
0.07547675281413635,0.9918039946188136,0.233603246568303,0.3644458119366344,0.9354713585929488,0.6207865207217469,0.009607142020780723,0.924387830871735,0.3285124169285333,0.14033717101951715,0.2553670415982635,0.5601129868990578,0.7614477553197373,0.5424817625297162,0.4839631691575258,0.7558149872286568,0.9310330414558972,0.49003343790118525,0.09614686490824498,0.13942024469600067
0.9330713506024702,0.9379194248891852,0.7312228726870925,0.6079616375568204,0.875448059225078,0.785994458351705,0.7246621644892864,0.5493668726470775,0.7236834944912961,0.35629752028768913,0.8564490139491251,0.8035208822193566,0.5470134332968674,0.06148100144553237,0.4050836717230619,0.4702839219796,0.17512488325920028,0.5955837468264353,0.03406531282152214,0.2874123969235872
0.1494869071014574,0.5514127866697548,0.13569895133941068,0.18211762450332958,0.9551007223993057,0.25949321594878283,0.5218392325707242,0.23317426511388128,0.024487786649336596,0.7162117788641209,0.36544926334487116,0.4716378244792139,0.01462907650513745,0.18533229287507536,0.5557986444880347,0.67709290625496,0.6445289525923104,0.9475513669444535,0.36230399354415743,0.8620469321939997
0.7508790690225032,0.698095200189772,0.8437751060545106,0.8910358383203689,0.6970751657101639,0.06241458098266561,0.18981404780505873,0.5633517876249635,0.5550170993044895,0.9693742368165914,0.5657140393300535,0.8105277130166871,0.6311408792920036,0.0908609623548291,0.35895531908184675,0.47447889622852046,0.14735379790183945,0.46589582915233774,0.5876412323431618,0.7973150503401089
0.6583852844604113,0.8506427100501024,0.8599050600340238,0.06442991378093788,0.9271970038528033,0.4279876382216351,0.6271293149935396,0.2841837675600343,0.2926236662359073,0.49295824429036694,0.9441665341278466,0.4334785727026157,0.9620501748643435,0.9388851958594621,0.7809243049057061,0.4191825513901256,0.38815405987689544,0.7799540873377565,0.40284137177983836,0.06835131884092693
0.8678422546535876,0.3089355604338945,0.6692930622792502,0.7709515175815349,0.6938839928455391,0.9702641274765422,0.5092999207984147,0.9361411452352459,0.04614274074645508,0.4572206166619923,0.5373025884833139,0.5908172104470678,0.22639770222115696,0.8100202424654079,0.8955358096916705,0.9479594213363706,0.36758639637840074,0.9930947943440768,0.38417273462345713,0.2560107589981001
0.7107956152308509,0.030971924079465474,0.20107237097949437,0.1317425633991689,0.3215969883516606,0.8943666687813278,0.13296945653446524,0.9746264327641821,0.7559895983868368,0.8220814559895261,0.47405622148850957,0.9352743066904651,0.6040195173435713,0.9028664120463102,0.32938553243876956,0.9602399795740489,0.9798979887955281,0.404054818197652,0.16300136319681213,0.9742549766690879
0.24105917658789622,0.7997256792369495,0.9419520759706779,0.023775915093692923,0.7263279553128222,0.0633190599369029,0.5237943614670191,0.8557207810969687,0.08076473224496594,0.2119636572830662,0.7844731029204656,0.7037267226119122,0.7611010329209994,0.5157797901786341,0.2736604659567068,0.34167045171240507,0.7178652684931472,0.9881273079657008,0.3091527733425202,0.23208031738454904
0.32197386459080235,0.07279253164676147,0.17552087332739097,0.8255280156360515,0.11230054546670387,0.15711145147518268,0.8398434216159455,0.23902826005375788,0.9448668322271984,0.2964351232760144,0.18179428537757014,0.4040676253209917,0.006738755333331459,0.42299713079706225,0.5463268409876042,0.9776114427631188,0.7195301641990461,0.38583894846852995,0.37105788633540504,0.41631410077465614
0.23096433311652298,0.17141567620250142,0.17701785353721533,0.7899685057717343,0.9928269577652509,0.511688306492275,0.28420779828961806,0.5918033419447278,0.16527851810138972,0.5649928867069177,0.31658602640746203,0.7641472562238235,0.9716826550409597,0.983761179164373,0.06360584912100742,0.20050619746493648,0.24412327235202536,0.9617162621197971,0.7472542645175003,0.163787614434873
0.026638318885127132,0.34358384554190624,0.25561564895229705,0.839276462125182,0.9463753399749685,0.2622842003783613,0.8032256179365458,0.3144855201961365,0.4254225276254867,0.000439003555645634,0.6419796850807852,0.06226626968969928,0.49228642280877644,0.15421395722131392,0.8590009081656658,0.19559685861626164,0.46015335347636344,0.5459767157099732,0.37604282503924746,0.13493061446035481
0.2054517654882041,0.5274976461263223,0.08521804291635104,0.8763615646232619,0.8207557715686014,0.094280456899839,0.0790366951553656,0.47474151020674416,0.03540722347770742,0.9928617852252418,0.09908980305788351,0.5278718897889155,0.5055660746580053,0.5739812626630891,0.3877540488247091,0.5340010716814556,0.4139366460073598,0.08652766750626517,0.11690137940851042,0.9277174472477183
0.4081320137311114,0.6863883606996315,0.8477503655947121,0.11638601852957897,0.13428868622488288,0.6510850784307435,0.29642619826054195,0.4859557438453652,0.43408924248192116,0.3366064008353912,0.7520614680816421,0.7491065755903431,0.17304818503333108,0.45010371075680145,0.8889531858702938,0.945241333279943,0.39176228881461705,0.8394516815615776,0.3456166992169559,0.14051281715139963
0.7368537779571578,0.46376045105074193,0.034392789869038154,0.47823907843356206,0.25021538656273756,0.4274111642573687,0.33255193414876427,0.7144823541849833,0.11108975297981005,0.5450428815636243,0.3758591358019022,0.4547877461047981,0.6495969740115153,0.5050099691575034,0.5481304143938905,0.7102358640326245,0.37358101288711043,0.7301526240175089,0.6852816051707414,0.3176455041664966
0.6387727013383905,0.4566360560682581,0.3591619091810152,0.6730987401385083,0.17091528016176205,0.16563123186011386,0.3143248846357879,0.873327694548345,0.21708415209721366,0.4942815843832421,0.9390301396731967,0.040006430448816466,0.6031347920834637,0.6887244431124929,0.21362425736275314,0.9716321507415754,0.2356324724507881,0.5124242803735147,0.5536052960019201,0.5029024842723393
0.8102987623807513,0.6029685373175812,0.4784191770253968,0.3472911213171148,0.8599336313668544,0.4224290322494346,0.06832631223231689,0.16337666471826184,0.7143405728943367,0.25119371998951445,0.5308759037099532,0.8703899185681425,0.08168003106735833,0.15919828204933018,0.9633507052159949,0.9227770142236246,0.9392296566899423,0.3273246070375624,0.33208557306648523,0.39263257276882424
0.9022824495136613,0.14150619796228991,0.5190974347314703,0.2636323557906609,0.2711215873078793,0.07317026064856846,0.3941530620383512,0.05727247913299027,0.4593808894772361,0.7076027014376451,0.28870273406564095,0.3409415250385487,0.07855893432016525,0.9492856461212015,0.07357983460917128,0.7692206175863725,0.6607611533559606,0.1741196710063153,0.10434026112111816,0.25463089725976107
0.2259790501304081,0.4496963408486677,0.335145524245804,0.16501616206230596,0.656518653275348,0.059664765312471446,0.2491939209226227,0.7708084330336499,0.882289526534127,0.7939972910686758,0.7346425266988582,0.1496427655538246,0.8388436046216938,0.0581797375676667,0.3236063274234543,0.5920999575714937,0.8308222815292952,0.8384631212995926,0.21206878740581292,0.04485299887611205
0.24349367972675462,0.5375745981778617,0.9284420445432295,0.7799829807487214,0.40891768864349154,0.8893126330089399,0.3164153543122237,0.40105668865070365,0.9320980172595296,0.05113696300134196,0.2144503397435248,0.8833805659554004,0.618457801974701,0.3899206404316544,0.6233372379483596,0.22806395820432623,0.4070164826794722,0.13577254507861702,0.2919506592712926,0.8940960462082509
0.47626489209913314,0.9706171254084743,0.6113168751711405,0.733616301471825,0.20761781443938643,0.9202361183106283,0.15256193569175858,0.7246688540034637,0.7066806937877025,0.07391079745604756,0.5911112295272353,0.6027583206900566,0.8447050856215125,0.5564540087814637,0.8995770242074587,0.7800330353044549,0.04176324111100804,0.6736863420100494,0.5392105709333939,0.5068553340571365
0.8379047945850646,0.4334968968693157,0.5424412992046131,0.897245156001776,0.3291916216770444,0.8689307019205332,0.0009900011609972337,0.20978206293105284,0.7776995566978013,0.5363866937737632,0.5067278774709277,0.7556030146231403,0.16799028656945625,0.4704621882776625,0.29031463758825937,0.8403786404614744,0.2006712979105708,0.003109327148096863,0.6309946828178461,0.10356038668417522
0.19362908422193803,0.50150175611657,0.35911710141046116,0.6031832669421816,0.776172111288367,0.9751545025675137,0.6039292241719122,0.3219854501277867,0.27130805483903175,0.45979023106566586,0.7075142793847856,0.7426994927218556,0.27923855155300326,0.05928566487435527,0.9162408434143903,0.5841325418483015,0.14503439815397434,0.44994450180440704,0.050471516929652904,0.3929278115092133
0.42855201818866984,0.2786090331762078,0.5220129076328344,0.13026564644579797,0.018613009658742685,0.9585047889216293,0.6241579904311372,0.8166341828891155,0.510045065058983,0.5680825594171353,0.10342551534525679,0.5497708613711224,0.6517394117126175,0.8802645245501196,0.41661773252516554,0.29452498295714624,0.23636049320204644,0.8373090861617891,0.7133493945077124,0.9259595659022392
0.44093253963470835,0.5800128802613712,0.19060902869452756,0.4574818675436627,0.6427885918057283,0.43297931247142396,0.7007214769439861,0.8115360977242874,0.7759359971390708,0.9568798272157445,0.03918931965393746,0.2065731145542914,0.7158112904791187,0.04963782027821484,0.4389019456736133,0.6196648505696182,0.9665946692716886,0.8737646529559325,0.6569952416381425,0.6822047683443918
0.8797439316534679,0.13484043478913854,0.6023360866021128,0.11270710062643452,0.5383998648025516,0.059573818298167436,0.6324886395350706,0.8757551062429086,0.6526933626366914,0.7456876981987843,0.542561400998539,0.3871056101269875,0.4641048767495014,0.4845199141473734,0.11417854525201188,0.25782775728201923,0.556122965456305,0.6113733005046315,0.5394472889511294,0.9082331308431809
0.297445300180582,0.801044870271524,0.3802038385515425,0.8206346707030913,0.9497766405424931,0.3171413839607078,0.5442645341929202,0.48996168870090895,0.12755976183752593,0.00087394722909373,0.1004644913022712,0.7563656260481151,0.050903616918796746,0.18392730275238844,0.29147103643064654,0.19602675469491515,0.9590123223734209,0.4872358001147281,0.4201850854665571,0.23311125544148747
0.5372253157706177,0.7001224589016825,0.020386563542109992,0.5665607796072613,0.8272020136558678,0.13352468509791515,0.6277257496412196,0.6320459372668613,0.16513256139863408,0.2974992137898792,0.19039449340295556,0.8038024655395852,0.7082637479992376,0.6833396432965393,0.36135070734831787,0.4523321498048454,0.47858791384057486,0.18869948065387465,0.5881917559713477,0.168356240863077
0.5930507447170611,0.9855428517607768,0.07126934765496229,0.4062613999932999,0.3285866887321137,0.5525424163745847,0.6243059803382454,0.5233067778069921,0.5025812465544216,0.8285183186083729,0.8802573108487164,0.22082777021294642,0.7489887565787186,0.4792025437654328,0.19093670883391378,0.10048797107550289,0.35655217745014256,0.06569674345957766,0.6413284889617027,0.21101141841864368
0.6028439631862119,0.3005304250526383,0.21675297931096915,0.6201010534584741,0.2423337076528015,0.8950247534598934,0.24125662922521074,0.05597281255432174,0.22720703202932147,0.38793284008545426,0.4000061712230115,0.3881626742630272,0.5040232020947025,0.25586723097893815,0.6133222954686661,0.44486409531085136,0.8337722455868376,0.6045841159693953,0.7206657226045134,0.40096077293786114
0.9859208038480036,0.8873041972702906,0.8391371525184315,0.3449376075156967,0.886074078212181,0.6881380355654124,0.3212023306829994,0.2803379182202652,0.06992824067843084,0.7712716593439571,0.6654014605910767,0.8442922877908503,0.0289852066029902,0.17689286467830778,0.7950947254593768,0.20145833816068381,0.047778416418046254,0.7749119212749588,0.047951602382575675,0.5718141616751369
0.9781853630912277,0.1872221884173536,0.4650038225540061,0.5310415726950054,0.05951655077813145,0.2542245785854125,0.8730903258765423,0.9284519512138563,0.031533545029782784,0.7065680518838483,0.8848726996423512,0.3699896379447438,0.6777716125962443,0.5373133567822016,0.7821820064485294,0.8241445223102135,0.7170492202020636,0.41520672205489884,0.27809741287375955,0.11640642762541842
0.02739129655784378,0.9012613514063669,0.8844530404573311,0.29140703907940513,0.449980018417932,0.04472364962824338,0.291477146340671,0.4387210730862279,0.6470209574230928,0.4513874379261009,0.6874111929588135,0.06085904046017987,0.9269284800646483,0.9562642446951812,0.4767856736382976,0.5769862402173799,0.7627561692564968,0.6533658748364591,0.6853161225725046,0.3863486248608381
0.27234367533987114,0.6722587480872125,0.9898738516838128,0.11451073743669338,0.15641137917350512,0.5212521373000607,0.5134430338857575,0.517762105337447,0.054504162182554494,0.5138348044243684,0.18132865575027646,0.6261778244011167,0.14686631449954568,0.4243148315533317,0.9009649409569181,0.25341322570172253,0.8885262466864988,0.6752633092482635,0.8345137956570812,0.3074729383706649
0.9672416185678583,0.6236708612136083,0.5084775154814004,0.7838578269721773,0.7047677056156084,0.21355370107801164,0.5321465435129654,0.11915713720112497,0.33447168454713916,0.4960559313959809,0.36905373305831546,0.29718678526451436,0.6379760451388411,0.010032367060790137,0.8697998141593135,0.6396365229608664,0.6288332539027182,0.5039955698547316,0.2941605670424582,0.6093727375552035
0.20319028527493632,0.6888301707471319,0.35652911171429325,0.10562366305180604,0.849983145185143,0.979556289935858,0.8906758506218111,0.2226845197610352,0.7616255140026184,0.6796887695330948,0.8162200300712615,0.0627071458563292,0.5769308914406115,0.045187074395918736,0.32205678751030076,0.6908373188461148,0.699583351401968,0.7733519230617432,0.8206795549816001,0.4070417686348875
0.8633365516853566,0.7119087472490236,0.486351765577388,0.7618032472094014,0.3717248831488271,0.17853308406034407,0.6967113604488746,0.2894234424089871,0.14722550106096643,0.20401742408205692,0.7884626525632856,0.3345292456414355,0.036934579485148,0.27470897293412977,0.8927062568664148,0.6534633121816641,0.0021774045649345375,0.8425316786230446,0.08903009988508193,0.6272109372068161
